zipcode,zone,city,state,latitude,longitude,trange
02339,6b,HANOVER,MA,42.11,-70.81,-5 to 0
02341,6b,HANSON,MA,42.06,-70.85,-5 to 0
01451,6a,HARVARD,MA,42.5,-71.58,-10 to -5
02645,7a,HARWICH,MA,41.69,-70.07,0 to 5
02646,7a,HARWICH PORT,MA,41.66,-70.06,0 to 5
01830,6a,HAVERHILL,MA,42.78,-71.08,-10 to -5
01832,6a,HAVERHILL,MA,42.78,-71.08,-10 to -5
01833,6a,GEORGETOWN,MA,42.73,-70.98,-10 to -5
01834,6a,GROVELAND,MA,42.75,-71.03,-10 to -5
01835,6a,HAVERHILL,MA,42.78,-71.08,-10 to -5
02043,6b,HINGHAM,MA,42.23,-70.88,-5 to 0
02343,6b,HOLBROOK,MA,42.14,-71,-5 to 0
01520,6a,HOLDEN,MA,42.35,-71.85,-10 to -5
01746,6a,HOLLISTON,MA,42.2,-71.43,-10 to -5
01747,6a,HOPEDALE,MA,42.12,-71.54,-10 to -5
01748,6a,HOPKINTON,MA,42.22,-71.52,-10 to -5
01452,5b,HUBBARDSTON,MA,42.48,-72.01,-15 to -10
01749,6a,HUDSON,MA,42.39,-71.56,-10 to -5
02045,6b,HULL,MA,42.3,-70.9,-5 to 0
02601,7a,HYANNIS,MA,41.65,-70.29,0 to 5
01938,6b,IPSWICH,MA,42.67,-70.83,-5 to 0
01522,6a,JEFFERSON,MA,42.38,-71.87,-10 to -5
01523,6a,LANCASTER,MA,42.45,-71.66,-10 to -5
01840,6a,LAWRENCE,MA,42.7,-71.16,-10 to -5
01841,6a,LAWRENCE,MA,42.7,-71.16,-10 to -5
01843,6a,LAWRENCE,MA,42.7,-71.16,-10 to -5
01844,6a,METHUEN,MA,42.71,-71.18,-10 to -5
01845,6a,NORTH ANDOVER,MA,42.7,-71.11,-10 to -5
01524,6a,LEICESTER,MA,42.25,-71.9,-10 to -5
01453,5b,LEOMINSTER,MA,42.51,-71.77,-15 to -10
01773,6a,LINCOLN,MA,42.41,-71.3,-10 to -5
01460,6a,LITTLETON,MA,42.53,-71.47,-10 to -5
01850,6a,LOWELL,MA,42.63,-71.32,-10 to -5
01851,6a,LOWELL,MA,42.63,-71.32,-10 to -5
01852,6a,LOWELL,MA,42.63,-71.32,-10 to -5
01854,6a,LOWELL,MA,42.63,-71.32,-10 to -5
01462,5b,LUNENBURG,MA,42.59,-71.72,-15 to -10
01901,6b,LYNN,MA,42.47,-70.96,-5 to 0
01902,6b,LYNN,MA,42.47,-70.96,-5 to 0
01904,6b,LYNN,MA,42.47,-70.96,-5 to 0
01905,6b,LYNN,MA,42.47,-70.96,-5 to 0
01906,6b,SAUGUS,MA,42.46,-71.01,-5 to 0
01907,6b,SWAMPSCOTT,MA,42.46,-70.89,-5 to 0
01908,6b,NAHANT,MA,42.42,-70.92,-5 to 0
01940,6b,LYNNFIELD,MA,42.53,-71.04,-5 to 0
01944,6b,MANCHESTER,MA,42.56,-70.76,-5 to 0
02048,6a,MANSFIELD,MA,42.02,-71.21,-10 to -5
01945,6b,MARBLEHEAD,MA,42.5,-70.85,-5 to 0
01752,6a,MARLBOROUGH,MA,42.34,-71.54,-10 to -5
02050,6b,MARSHFIELD,MA,42.09,-70.7,-5 to 0
02648,7a,MARSTONS MILLS,MA,41.67,-70.4,0 to 5
02649,7a,MASHPEE,MA,41.65,-70.48,0 to 5
01754,6a,MAYNARD,MA,42.42,-71.45,-10 to -5
02052,6a,MEDFIELD,MA,42.18,-71.3,-10 to -5
02053,6a,MEDWAY,MA,42.13,-71.4,-10 to -5
01756,6a,MENDON,MA,42.1,-71.55,-10 to -5
01860,6a,MERRIMAC,MA,42.83,-71,-10 to -5
02346,6b,MIDDLEBORO,MA,41.86,-70.9,-5 to 0
01949,6a,MIDDLETON,MA,42.6,-71.01,-10 to -5
01757,6a,MILFORD,MA,42.14,-71.51,-10 to -5
01527,5b,MILLBURY,MA,42.19,-71.76,-15 to -10
01984,6b,WENHAM,MA,42.6,-70.88,-5 to 0
02668,7a,WEST BARNSTABLE,MA,41.7,-70.37,0 to 5
01581,6a,WESTBOROUGH,MA,42.26,-71.61,-10 to -5
01583,6a,WEST BOYLSTON,MA,42.36,-71.78,-10 to -5
02379,6b,WEST BRIDGEWATER,MA,42.01,-71,-5 to 0
01585,5b,WEST BROOKFIELD,MA,42.23,-72.14,-15 to -10
02670,7a,WEST DENNIS,MA,41.66,-70.16,0 to 5
01886,6a,WESTFORD,MA,42.58,-71.43,-10 to -5
02671,7a,WEST HARWICH,MA,41.67,-70.11,0 to 5
01473,5b,WESTMINSTER,MA,42.55,-71.9,-15 to -10
01985,6a,WEST NEWBURY,MA,42.8,-71,-10 to -5
01568,6a,UPTON,MA,42.17,-71.61,-10 to -5
02576,6b,WEST WAREHAM,MA,41.78,-70.75,-5 to 0
02090,6b,WESTWOOD,MA,42.21,-71.21,-5 to 0
01588,6a,WHITINSVILLE,MA,42.11,-71.67,-10 to -5
02382,6b,WHITMAN,MA,42.08,-70.93,-5 to 0
01887,6a,WILMINGTON,MA,42.55,-71.16,-10 to -5
01475,5b,WINCHENDON,MA,42.68,-72.04,-15 to -10
01890,6b,WINCHESTER,MA,42.45,-71.14,-5 to 0
01801,6a,WOBURN,MA,42.48,-71.15,-10 to -5
01602,6a,WORCESTER,MA,42.26,-71.8,-10 to -5
01603,5b,WORCESTER,MA,42.26,-71.8,-15 to -10
01604,6a,WORCESTER,MA,42.26,-71.8,-10 to -5
01605,5b,WORCESTER,MA,42.26,-71.8,-15 to -10
01606,6a,WORCESTER,MA,42.26,-71.8,-10 to -5
01607,5b,WORCESTER,MA,42.26,-71.8,-15 to -10
01608,5b,WORCESTER,MA,42.26,-71.8,-15 to -10
01609,6a,WORCESTER,MA,42.26,-71.8,-10 to -5
01610,5b,WORCESTER,MA,42.26,-71.8,-15 to -10
01611,6a,CHERRY VALLEY,MA,42.23,-71.87,-10 to -5
01612,6b,PAXTON,MA,42.31,-71.93,-5 to 0
01655,6a,WORCESTER,MA,42.26,-71.8,-10 to -5
02093,6a,WRENTHAM,MA,42.06,-71.33,-10 to -5
02675,7a,YARMOUTH PORT,MA,41.7,-70.22,0 to 5
02364,6b,KINGSTON,MA,41.99,-70.71,-5 to 0
02347,6b,LAKEVILLE,MA,41.85,-70.95,-5 to 0
04406,4a,ABBOT,ME,45.18,-69.45,-30 to -25
04001,5a,ACTON,ME,43.53,-70.91,-20 to -15
04606,5b,ADDISON,ME,45.08,-67.46,-15 to -10
04910,5a,ALBION,ME,44.53,-69.44,-20 to -15
04002,5b,ALFRED,ME,43.47,-70.71,-15 to -10
04535,5b,ALNA,ME,44.1,-69.6,-15 to -10
04216,4a,ANDOVER,ME,44.63,-70.75,-30 to -25
04911,4b,ANSON,ME,44.79,-69.88,-25 to -20
04732,3b,ASHLAND,ME,46.63,-68.4,-35 to -30
04912,4b,ATHENS,ME,44.92,-69.67,-25 to -20
04210,5b,AUBURN,ME,44.08,-70.24,-15 to -10
04330,5a,AUGUSTA,ME,44.33,-69.72,-20 to -15
04408,4b,AURORA,ME,44.85,-68.32,-25 to -20
04003,5b,BAILEY ISLAND,ME,43.73,-69.99,-15 to -10
04401,5a,BANGOR,ME,44.83,-68.78,-20 to -15
04609,6a,BAR HARBOR,ME,44.38,-68.21,-10 to -5
04653,5b,BASS HARBOR,ME,44.15,-68.43,-15 to -10
04530,5b,BATH,ME,43.93,-69.83,-15 to -10
04915,5b,BELFAST,ME,44.42,-69.02,-15 to -10
04917,5a,BELGRADE,ME,44.44,-69.83,-20 to -15
04918,4b,BELGRADE LAKES,ME,44.51,-69.84,-25 to -20
04733,4b,BENEDICTA,ME,45.8,-68.41,-25 to -20
04612,5b,BERNARD,ME,44.24,-68.35,-15 to -10
03901,5b,BERWICK,ME,43.26,-70.86,-15 to -10
04217,4b,BETHEL,ME,44.4,-70.79,-25 to -20
04005,5b,BIDDEFORD,ME,43.46,-70.44,-15 to -10
04920,4a,BINGHAM,ME,45.05,-69.87,-30 to -25
04613,6a,BIRCH HARBOR,ME,44.38,-68.04,-10 to -5
04614,5b,BLUE HILL,ME,44.41,-68.58,-15 to -10
04537,5b,BOOTHBAY,ME,43.87,-69.63,-15 to -10
04549,6a,ISLE OF SPRINGS,ME,43.89,-69.62,-10 to -5
04538,6a,BOOTHBAY HARBOR,ME,43.85,-69.62,-10 to -5
04008,5b,BOWDOINHAM,ME,44.01,-69.89,-15 to -10
04410,4b,BRADFORD,ME,45.06,-68.93,-25 to -20
04411,5a,BRADLEY,ME,44.92,-68.62,-20 to -15
04412,5a,BREWER,ME,44.77,-68.73,-20 to -15
04735,4a,BRIDGEWATER,ME,46.42,-67.84,-30 to -25
04009,5a,BRIDGTON,ME,44.06,-70.72,-20 to -15
04539,6a,BRISTOL,ME,43.95,-69.5,-10 to -5
04616,5b,BROOKLIN,ME,44.26,-68.56,-15 to -10
04921,5b,BROOKS,ME,44.55,-69.12,-15 to -10
04617,5b,BROOKSVILLE,ME,44.34,-68.68,-15 to -10
04642,5b,HARBORSIDE,ME,44.33,-68.79,-15 to -10
04413,4b,BROOKTON,ME,45.52,-67.76,-25 to -20
04010,5a,BROWNFIELD,ME,43.93,-70.9,-20 to -15
04414,4b,BROWNVILLE,ME,45.3,-69.03,-25 to -20
04011,5b,BRUNSWICK,ME,43.91,-69.96,-15 to -10
04219,4b,BRYANT POND,ME,44.37,-70.64,-25 to -20
04220,5a,BUCKFIELD,ME,44.28,-70.36,-20 to -15
04416,5b,BUCKSPORT,ME,44.6,-68.79,-15 to -10
04417,4b,BURLINGTON,ME,45.2,-68.42,-25 to -20
04922,4b,BURNHAM,ME,44.69,-69.42,-25 to -20
04619,5a,CALAIS,ME,45.13,-67.2,-20 to -15
04923,4b,CAMBRIDGE,ME,45.02,-69.47,-25 to -20
04843,5b,CAMDEN,ME,44.2,-69.06,-15 to -10
04847,5b,HOPE,ME,44.26,-69.15,-15 to -10
04924,4b,CANAAN,ME,44.76,-69.56,-25 to -20
04221,5a,CANTON,ME,44.44,-70.31,-20 to -15
03902,6a,CAPE NEDDICK,ME,43.17,-70.61,-10 to -5
04925,4a,CARATUNK,ME,45.23,-69.99,-30 to -25
04418,4b,GREENBUSH,ME,45.08,-68.59,-25 to -20
04736,4a,CARIBOU,ME,46.86,-67.99,-30 to -25
04419,5a,CARMEL,ME,44.79,-69.05,-20 to -15
04015,5a,CASCO,ME,44,-70.52,-20 to -15
04421,5b,CASTINE,ME,44.38,-68.8,-15 to -10
04541,6a,CHAMBERLAIN,ME,43.88,-69.49,-10 to -5
04422,4b,CHARLESTON,ME,45.08,-69.04,-25 to -20
04017,5b,CHEBEAGUE ISLAND,ME,43.73,-70.11,-15 to -10
04622,5b,CHERRYFIELD,ME,44.6,-67.92,-15 to -10
04927,5a,CLINTON,ME,44.63,-69.5,-20 to -15
04623,5b,COLUMBIA FALLS,ME,44.65,-67.72,-15 to -10
04624,6a,COREA,ME,44.41,-67.99,-10 to -5
04928,4b,CORINNA,ME,44.92,-69.26,-25 to -20
04020,5a,CORNISH,ME,43.8,-70.8,-20 to -15
04021,5b,CUMBERLAND CENTER,ME,43.8,-70.25,-15 to -10
04563,6a,CUSHING,ME,44.01,-69.24,-10 to -5
04626,5b,CUTLER,ME,44.69,-67.21,-15 to -10
04543,5b,DAMARISCOTTA,ME,44.03,-69.51,-15 to -10
04424,4a,DANFORTH,ME,45.66,-67.86,-30 to -25
04492,4b,WAITE,ME,45.32,-67.69,-25 to -20
04627,5b,DEER ISLE,ME,44.22,-68.67,-15 to -10
04022,5a,DENMARK,ME,43.97,-70.8,-20 to -15
04628,5b,DENNYSVILLE,ME,44.9,-67.22,-15 to -10
04929,4b,DETROIT,ME,44.79,-69.29,-25 to -20
04930,4b,DEXTER,ME,45.01,-69.29,-25 to -20
04224,5a,DIXFIELD,ME,44.53,-70.45,-20 to -15
04932,5b,DIXMONT,ME,44.68,-69.16,-15 to -10
04426,4b,DOVER FOXCROFT,ME,45.21,-69.18,-25 to -20
04342,5b,DRESDEN,ME,44.1,-69.72,-15 to -10
04225,4b,DRYDEN,ME,44.62,-70.25,-25 to -20
04739,3b,EAGLE LAKE,ME,47.04,-68.59,-35 to -30
04226,4b,EAST ANDOVER,ME,44.6,-70.72,-25 to -20
04024,4b,EAST BALDWIN,ME,43.88,-70.69,-25 to -20
04544,6a,EAST BOOTHBAY,ME,43.82,-69.59,-10 to -5
04427,4b,CORINTH,ME,44.98,-69.01,-25 to -20
04428,5a,EDDINGTON,ME,44.82,-68.69,-20 to -15
04429,5a,HOLDEN,ME,44.75,-68.67,-20 to -15
04027,5a,LEBANON,ME,43.39,-70.85,-20 to -15
04228,5a,EAST LIVERMORE,ME,44.39,-70.12,-20 to -15
04630,5b,EAST MACHIAS,ME,44.73,-67.39,-15 to -10
04430,4b,EAST MILLINOCKET,ME,45.62,-68.57,-25 to -20
04740,4a,EASTON,ME,46.64,-67.91,-30 to -25
04631,6a,EASTPORT,ME,44.91,-67.01,-10 to -5
04029,5a,SEBAGO,ME,43.89,-70.64,-20 to -15
04231,5a,STONEHAM,ME,44.25,-70.81,-20 to -15
04030,5a,EAST WATERBORO,ME,43.6,-70.69,-20 to -15
03903,6a,ELIOT,ME,43.15,-70.8,-10 to -5
04605,5b,ELLSWORTH,ME,44.58,-68.49,-15 to -10
04434,5a,ETNA,ME,44.82,-69.11,-20 to -15
04936,4a,EUSTIS,ME,45.21,-70.47,-30 to -25
04435,4b,EXETER,ME,44.97,-69.14,-25 to -20
04937,5a,FAIRFIELD,ME,44.59,-69.6,-20 to -15
04938,4b,FARMINGTON,ME,44.66,-70.14,-25 to -20
04742,4a,FORT FAIRFIELD,ME,46.76,-67.83,-30 to -25
04737,3b,CLAYTON LAKE,ME,46.61,-69.52,-35 to -30
04743,3b,FORT KENT,ME,47.26,-68.57,-35 to -30
04438,5b,FRANKFORT,ME,44.6,-68.87,-15 to -10
04634,5b,FRANKLIN,ME,44.58,-68.23,-15 to -10
04941,6a,FREEDOM,ME,44.53,-69.29,-10 to -5
04032,5b,FREEPORT,ME,43.85,-70.1,-15 to -10
04547,6a,FRIENDSHIP,ME,43.98,-69.33,-10 to -5
04037,5a,FRYEBURG,ME,44.01,-70.97,-20 to -15
04344,5a,FARMINGDALE,ME,44.25,-69.78,-20 to -15
04345,5a,GARDINER,ME,44.19,-69.78,-20 to -15
04346,5a,RANDOLPH,ME,44.23,-69.75,-20 to -15
04939,4b,GARLAND,ME,45.03,-69.16,-25 to -20
04548,5b,GEORGETOWN,ME,43.8,-69.74,-15 to -10
04038,5b,GORHAM,ME,43.68,-70.44,-15 to -10
04607,5b,GOULDSBORO,ME,44.47,-68.03,-15 to -10
04746,3b,GRAND ISLE,ME,47.3,-68.15,-35 to -30
04039,5b,GRAY,ME,43.88,-70.33,-15 to -10
04236,5a,GREENE,ME,44.18,-70.14,-20 to -15
04441,4a,GREENVILLE,ME,45.46,-69.59,-30 to -25
04442,4a,GREENVILLE JUNCTION,ME,45.47,-69.69,-30 to -25
04443,4b,GUILFORD,ME,45.16,-69.38,-25 to -20
04347,5a,HALLOWELL,ME,44.29,-69.81,-20 to -15
04444,5a,HAMPDEN,ME,44.74,-68.83,-20 to -15
04640,5b,HANCOCK,ME,44.52,-68.25,-15 to -10
04237,4b,HANOVER,ME,44.49,-70.69,-25 to -20
04942,4a,HARMONY,ME,44.97,-69.54,-30 to -25
04643,5b,HARRINGTON,ME,44.61,-67.81,-15 to -10
04040,5a,HARRISON,ME,44.11,-70.67,-20 to -15
04943,4b,HARTLAND,ME,44.88,-69.45,-25 to -20
04238,5a,HEBRON,ME,44.19,-70.4,-20 to -15
04041,5a,HIRAM,ME,43.87,-70.8,-20 to -15
04042,5a,HOLLIS CENTER,ME,43.59,-70.6,-20 to -15
04730,4a,HOULTON,ME,46.11,-67.83,-30 to -25
04448,4b,HOWLAND,ME,45.25,-68.66,-25 to -20
04449,5a,HUDSON,ME,45,-68.88,-20 to -15
04747,4b,ISLAND FALLS,ME,46,-68.27,-25 to -20
04848,5b,ISLESBORO,ME,44.3,-68.9,-15 to -10
04945,4a,JACKMAN,ME,45.62,-70.25,-30 to -25
04239,4b,JAY,ME,44.5,-70.21,-25 to -20
04348,5a,JEFFERSON,ME,44.2,-69.45,-20 to -15
04648,5b,JONESBORO,ME,44.66,-67.57,-15 to -10
04649,5b,JONESPORT,ME,44.53,-67.59,-15 to -10
04450,5a,KENDUSKEAG,ME,44.91,-68.93,-20 to -15
04043,5b,KENNEBUNK,ME,43.38,-70.54,-15 to -10
04046,5b,KENNEBUNKPORT,ME,43.35,-70.46,-15 to -10
04349,5a,KENTS HILL,ME,44.43,-70.07,-20 to -15
04047,5a,PARSONSFIELD,ME,43.72,-70.92,-20 to -15
04947,4a,KINGFIELD,ME,44.95,-70.15,-30 to -25
04451,4b,KINGMAN,ME,45.54,-68.2,-25 to -20
03904,6a,KITTERY,ME,43.09,-70.73,-10 to -5
03905,6a,KITTERY POINT,ME,43.08,-70.69,-10 to -5
04453,4b,LAGRANGE,ME,45.16,-68.84,-25 to -20
04455,4b,LEE,ME,45.36,-68.28,-25 to -20
04263,5a,LEEDS,ME,44.3,-70.12,-20 to -15
04456,5a,LEVANT,ME,44.86,-68.93,-20 to -15
04240,5b,LEWISTON,ME,44.08,-70.17,-15 to -10
04949,6a,LIBERTY,ME,44.38,-69.3,-10 to -5
04048,5a,LIMERICK,ME,43.68,-70.79,-20 to -15
04750,4a,LIMESTONE,ME,46.91,-67.83,-30 to -25
04049,5a,LIMINGTON,ME,43.73,-70.71,-20 to -15
04457,4b,LINCOLN,ME,45.36,-68.5,-25 to -20
04849,5b,LINCOLNVILLE,ME,44.28,-69,-15 to -10
04222,5b,DURHAM,ME,43.92,-70.12,-15 to -10
04250,5a,LISBON,ME,44.01,-70.12,-20 to -15
04252,5a,LISBON FALLS,ME,44,-70.05,-20 to -15
04350,5a,LITCHFIELD,ME,44.13,-69.96,-20 to -15
04650,5b,LITTLE DEER ISLE,ME,44.28,-68.71,-15 to -10
04253,5a,LIVERMORE,ME,44.33,-70.24,-20 to -15
04254,5a,LIVERMORE FALLS,ME,44.47,-70.18,-20 to -15
04255,5a,GREENWOOD,ME,44.4,-70.7,-20 to -15
04050,5b,LONG ISLAND,ME,43.69,-70.15,-15 to -10
04051,5a,LOVELL,ME,44.12,-70.89,-20 to -15
04652,6a,LUBEC,ME,44.79,-67.11,-10 to -5
04654,5b,MACHIAS,ME,44.7,-67.47,-15 to -10
04686,5a,WESLEY,ME,44.95,-67.66,-20 to -15
04655,5b,MACHIASPORT,ME,44.69,-67.39,-15 to -10
04756,4a,MADAWASKA,ME,47.34,-68.33,-30 to -25
04950,4b,MADISON,ME,44.79,-69.88,-25 to -20
04351,5b,MANCHESTER,ME,44.32,-69.86,-15 to -10
04757,4a,MAPLETON,ME,46.68,-68.16,-30 to -25
04758,4a,MARS HILL,ME,46.51,-67.86,-30 to -25
04459,4b,MATTAWAMKEAG,ME,45.51,-68.35,-25 to -20
04256,5a,MECHANIC FALLS,ME,44.11,-70.39,-20 to -15
04657,5a,MEDDYBEMPS,ME,45.03,-67.35,-20 to -15
04551,6a,BREMEN,ME,44,-69.42,-10 to -5
04460,4b,MEDWAY,ME,45.6,-68.53,-25 to -20
04257,5a,MEXICO,ME,44.56,-70.54,-20 to -15
04658,5b,MILBRIDGE,ME,44.52,-67.88,-15 to -10
04461,5a,MILFORD,ME,44.94,-68.64,-20 to -15
04462,4b,MILLINOCKET,ME,45.65,-68.69,-25 to -20
04463,4b,MILO,ME,45.25,-68.98,-25 to -20
04258,5a,MINOT,ME,44.08,-70.32,-20 to -15
04259,5b,MONMOUTH,ME,44.23,-70.01,-15 to -10
04951,5a,MONROE,ME,44.61,-69.01,-20 to -15
04464,4b,MONSON,ME,45.28,-69.5,-25 to -20
04760,4a,MONTICELLO,ME,46.3,-67.84,-30 to -25
04952,5a,MORRILL,ME,44.44,-69.14,-20 to -15
04660,5b,MOUNT DESERT,ME,44.31,-68.36,-15 to -10
04352,5a,MOUNT VERNON,ME,44.5,-69.98,-20 to -15
04055,5a,NAPLES,ME,43.97,-70.6,-20 to -15
04553,5b,NEWCASTLE,ME,44.03,-69.53,-15 to -10
04260,5b,NEW GLOUCESTER,ME,43.96,-70.28,-15 to -10
04554,6a,NEW HARBOR,ME,43.85,-69.5,-10 to -5
04558,6a,PEMAQUID,ME,43.89,-69.52,-10 to -5
04953,4b,NEWPORT,ME,44.83,-69.26,-25 to -20
04261,4b,NEWRY,ME,44.48,-70.78,-25 to -20
04955,4b,NEW SHARON,ME,44.63,-70.01,-25 to -20
04762,4a,NEW SWEDEN,ME,46.94,-68.12,-30 to -25
04956,4b,NEW VINEYARD,ME,44.8,-70.12,-25 to -20
04555,5b,NOBLEBORO,ME,44.07,-69.48,-15 to -10
04957,4b,NORRIDGEWOCK,ME,44.71,-69.79,-25 to -20
04958,4b,NORTH ANSON,ME,44.95,-69.94,-25 to -20
03906,5b,NORTH BERWICK,ME,43.3,-70.73,-15 to -10
04556,5b,EDGECOMB,ME,43.95,-69.63,-15 to -10
04853,5b,NORTH HAVEN,ME,44.15,-68.86,-15 to -10
04265,5a,NORTH MONMOUTH,ME,44.27,-70.05,-20 to -15
04961,4b,NEW PORTLAND,ME,45.01,-70.08,-25 to -20
04664,5b,SULLIVAN,ME,44.53,-68.15,-15 to -10
04962,5a,NORTH VASSALBORO,ME,44.48,-69.56,-20 to -15
04061,5a,NORTH WATERBORO,ME,43.63,-70.73,-20 to -15
04353,5a,WHITEFIELD,ME,44.17,-69.62,-20 to -15
04062,5b,WINDHAM,ME,43.79,-70.4,-15 to -10
04268,5a,NORWAY,ME,44.21,-70.55,-20 to -15
04763,4a,OAKFIELD,ME,46.09,-68.15,-30 to -25
04963,5a,OAKLAND,ME,44.55,-69.71,-20 to -15
03907,5b,OGUNQUIT,ME,43.24,-70.59,-15 to -10
04064,6a,OLD ORCHARD BEACH,ME,43.52,-70.38,-10 to -5
04468,5a,OLD TOWN,ME,44.95,-68.73,-20 to -15
04471,4b,ORIENT,ME,45.81,-67.84,-25 to -20
04472,5b,ORLAND,ME,44.57,-68.73,-15 to -10
04473,5a,ORONO,ME,44.88,-68.68,-20 to -15
04474,5a,ORRINGTON,ME,44.73,-68.82,-20 to -15
04066,5b,ORRS ISLAND,ME,43.77,-69.96,-15 to -10
04854,6a,OWLS HEAD,ME,44.08,-69.05,-10 to -5
04764,4a,OXBOW,ME,46.41,-68.49,-30 to -25
04270,5a,OXFORD,ME,44.14,-70.5,-20 to -15
04354,5a,PALERMO,ME,44.4,-69.47,-20 to -15
04965,4b,PALMYRA,ME,44.84,-69.35,-25 to -20
04475,4b,PASSADUMKEAG,ME,45.18,-68.61,-25 to -20
04765,4b,PATTEN,ME,45.99,-68.44,-25 to -20
04666,5b,PEMBROKE,ME,44.95,-67.16,-15 to -10
04476,5b,PENOBSCOT,ME,44.46,-68.71,-15 to -10
04766,4a,PERHAM,ME,46.84,-68.19,-30 to -25
04667,5b,PERRY,ME,44.97,-67.07,-15 to -10
04966,4b,PHILLIPS,ME,44.82,-70.34,-25 to -20
04562,5b,PHIPPSBURG,ME,43.82,-69.81,-15 to -10
04967,4b,PITTSFIELD,ME,44.77,-69.38,-25 to -20
04969,4b,PLYMOUTH,ME,44.76,-69.21,-25 to -20
04274,5a,POLAND,ME,44.06,-70.39,-20 to -15
04768,3b,PORTAGE,ME,46.76,-68.47,-35 to -30
04068,4b,PORTER,ME,43.79,-70.93,-25 to -20
04101,5b,PORTLAND,ME,43.66,-70.25,-15 to -10
04102,5b,PORTLAND,ME,43.66,-70.25,-15 to -10
04103,5b,PORTLAND,ME,43.66,-70.25,-15 to -10
04105,5b,FALMOUTH,ME,43.72,-70.24,-15 to -10
04106,5b,SOUTH PORTLAND,ME,43.63,-70.28,-15 to -10
04107,5b,CAPE ELIZABETH,ME,43.56,-70.2,-15 to -10
04108,5b,PEAKS ISLAND,ME,43.66,-70.18,-15 to -10
04109,5b,PORTLAND,ME,43.66,-70.25,-15 to -10
04110,5b,CUMBERLAND FORESIDE,ME,43.75,-70.2,-15 to -10
04069,5b,POWNAL,ME,43.89,-70.18,-15 to -10
04769,4a,PRESQUE ISLE,ME,46.68,-67.98,-30 to -25
04668,5a,PRINCETON,ME,45.22,-67.57,-20 to -15
04669,5b,PROSPECT HARBOR,ME,44.42,-68.03,-15 to -10
04970,4a,RANGELEY,ME,44.96,-70.64,-30 to -25
04071,5a,RAYMOND,ME,43.9,-70.47,-20 to -15
04355,5a,READFIELD,ME,44.38,-69.96,-20 to -15
04357,5b,RICHMOND,ME,44.08,-69.79,-15 to -10
04671,5b,ROBBINSTON,ME,45.06,-67.16,-15 to -10
04841,6a,ROCKLAND,ME,44.12,-69.13,-10 to -5
04856,5b,ROCKPORT,ME,44.18,-69.07,-15 to -10
04478,4a,ROCKWOOD,ME,45.67,-69.74,-30 to -25
04564,6a,ROUND POND,ME,43.91,-69.46,-10 to -5
04275,5a,ROXBURY,ME,44.66,-70.59,-20 to -15
04276,5a,RUMFORD,ME,44.54,-70.56,-20 to -15
04280,5b,SABATTUS,ME,44.11,-70.1,-15 to -10
04072,5b,SACO,ME,43.53,-70.45,-15 to -10
04772,3b,SAINT AGATHA,ME,47.24,-68.31,-35 to -30
04971,4b,SAINT ALBANS,ME,44.91,-69.41,-25 to -20
04773,3b,SAINT DAVID,ME,47.31,-68.22,-35 to -30
04774,4a,SAINT FRANCIS,ME,47.17,-68.89,-30 to -25
04073,5b,SANFORD,ME,43.44,-70.78,-15 to -10
04479,4b,SANGERVILLE,ME,45.16,-69.35,-25 to -20
04074,6a,SCARBOROUGH,ME,43.59,-70.33,-10 to -5
04674,5b,SEAL COVE,ME,44.3,-68.41,-15 to -10
04973,5a,SEARSMONT,ME,44.36,-69.19,-20 to -15
04974,5b,SEARSPORT,ME,44.46,-68.91,-15 to -10
04673,5b,SARGENTVILLE,ME,44.32,-68.7,-15 to -10
04676,5b,SEDGWICK,ME,44.3,-68.61,-15 to -10
04076,5a,SHAPLEIGH,ME,43.54,-70.84,-20 to -15
04776,4b,SHERMAN,ME,45.81,-68.31,-25 to -20
04777,4b,STACYVILLE,ME,45.89,-68.43,-25 to -20
04779,3b,SINCLAIR,ME,47.16,-68.3,-35 to -30
04976,4b,SKOWHEGAN,ME,44.77,-69.71,-25 to -20
04978,5a,SMITHFIELD,ME,44.63,-69.8,-20 to -15
04780,4a,SMYRNA MILLS,ME,46.12,-68.16,-30 to -25
04781,3b,WALLAGRASS,ME,47.15,-68.57,-35 to -30
04979,4b,SOLON,ME,44.94,-69.85,-25 to -20
04677,5b,SORRENTO,ME,44.49,-68.18,-15 to -10
03908,5b,SOUTH BERWICK,ME,43.23,-70.81,-15 to -10
04568,6a,SOUTH BRISTOL,ME,43.86,-69.56,-10 to -5
04358,5a,SOUTH CHINA,ME,44.39,-69.58,-20 to -15
04013,5b,BUSTINS ISLAND,ME,43.79,-70.07,-15 to -10
04079,5b,HARPSWELL,ME,43.8,-69.98,-15 to -10
04281,5a,SOUTH PARIS,ME,44.21,-70.51,-20 to -15
04858,6a,SOUTH THOMASTON,ME,44.05,-69.12,-10 to -5
04679,5b,SOUTHWEST HARBOR,ME,44.27,-68.33,-15 to -10
04487,4b,SPRINGFIELD,ME,45.39,-68.13,-25 to -20
04083,5b,SPRINGVALE,ME,43.46,-70.8,-15 to -10
04859,6a,SPRUCE HEAD,ME,44.01,-69.17,-10 to -5
04084,5a,STANDISH,ME,43.73,-70.55,-20 to -15
04085,5a,STEEP FALLS,ME,43.76,-70.64,-20 to -15
04488,4b,STETSON,ME,44.89,-69.14,-25 to -20
